number;incident_state;active;reassignment_count;reopen_count;sys_mod_count;made_sla;opened_at;impact;urgency;priority;knowledge;resolved_at;closed_at
INC0013568;Closed;false;0;0;1;true;31/3/2016 14:12;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 14:59
INC0013569;Closed;false;0;0;1;true;31/3/2016 14:13;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 14:59
INC0013572;Closed;false;0;0;1;true;31/3/2016 14:14;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 14:59
INC0013574;Closed;false;0;0;3;true;31/3/2016 14:15;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 14:27;05/04/2016 14:59
INC0013575;Closed;false;0;0;2;true;31/3/2016 14:16;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 14:19;05/04/2016 14:59
INC0013576;Closed;false;1;0;7;false;31/3/2016 14:17;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 16:27;09/04/2016 16:59
INC0013577;Closed;false;0;0;1;true;31/3/2016 14:18;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 14:59
INC0013578;Closed;false;0;0;2;true;31/3/2016 14:19;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 14:54;05/04/2016 14:59
INC0013579;Closed;false;0;0;1;true;31/3/2016 14:26;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 14:59
INC0013580;Closed;false;8;0;21;false;31/3/2016 14:26;2 - Medium;2 - Medium;3 - Moderate;false;12/04/2016 12:21;17/04/2016 13:07
INC0013581;Closed;false;1;0;13;true;31/3/2016 14:29;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 16:19;06/04/2016 16:59
INC0013582;Closed;false;1;0;6;false;31/3/2016 14:31;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 16:14;09/04/2016 16:59
INC0013583;Closed;false;0;0;3;true;31/3/2016 14:31;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 14:45;05/04/2016 14:59
INC0013585;Closed;false;1;0;10;false;31/3/2016 14:32;2 - Medium;1 - High;2 - High;false;01/04/2016 17:19;06/04/2016 17:59
INC0013586;Closed;false;5;0;20;false;31/3/2016 14:33;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 11:21;09/04/2016 11:59
INC0013588;Closed;false;1;0;3;true;31/3/2016 14:34;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 15:36;06/04/2016 15:59
INC0013589;Closed;false;0;0;2;true;31/3/2016 14:36;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 14:40;05/04/2016 14:59
INC0013591;Closed;false;0;0;7;true;31/3/2016 14:37;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 09:01;06/04/2016 09:59
INC0013592;Closed;false;0;0;14;false;31/3/2016 14:40;2 - Medium;2 - Medium;3 - Moderate;false;28/04/2016 10:46;03/05/2016 11:07
INC0013593;Closed;false;1;0;8;true;31/3/2016 14:42;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:28;05/04/2016 16:59
INC0013594;Closed;false;0;0;1;true;31/3/2016 14:43;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013596;Closed;false;0;0;5;true;31/3/2016 14:46;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 09:15;06/04/2016 09:59
INC0013597;Closed;false;1;0;5;true;31/3/2016 14:46;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 09:38;06/04/2016 09:59
INC0013599;Closed;false;0;0;5;false;31/3/2016 14:54;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 11:00;09/04/2016 11:59
INC0013600;Closed;false;1;0;6;false;31/3/2016 14:56;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 10:40;09/04/2016 10:59
INC0013602;Closed;false;0;0;1;true;31/3/2016 14:59;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013603;Closed;false;1;0;38;false;31/3/2016 15:00;2 - Medium;2 - Medium;3 - Moderate;false;06/07/2016 11:55;11/07/2016 12:00
INC0013604;Closed;false;0;0;3;true;31/3/2016 15:03;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 15:39;09/04/2016 15:59
INC0013605;Closed;false;0;0;3;true;31/3/2016 15:04;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 10:13;06/04/2016 10:59
INC0013607;Closed;false;0;0;1;true;31/3/2016 15:04;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013608;Closed;false;0;0;3;true;31/3/2016 15:05;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 15:11;05/04/2016 15:59
INC0013609;Closed;false;1;0;6;true;31/3/2016 15:06;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 11:04;06/04/2016 11:59
INC0013610;Closed;false;1;0;13;false;31/3/2016 15:07;2 - Medium;2 - Medium;3 - Moderate;false;25/04/2016 15:51;30/04/2016 16:07
INC0013611;Closed;false;1;0;4;true;31/3/2016 15:08;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 18:02;05/04/2016 18:59
INC0013614;Closed;false;0;0;7;false;31/3/2016 15:10;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 11:21;12/04/2016 11:59
INC0013615;Closed;false;1;0;5;true;31/3/2016 15:10;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 10:48;09/04/2016 10:59
INC0013616;Closed;false;0;0;2;true;31/3/2016 15:11;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:32;05/04/2016 16:59
INC0013617;Closed;false;0;0;1;true;31/3/2016 15:11;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013618;Closed;false;3;0;8;true;31/3/2016 15:12;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 14:42;09/04/2016 14:59
INC0013619;Closed;false;0;0;2;true;31/3/2016 15:13;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 15:17;05/04/2016 15:59
INC0013621;Closed;false;0;0;1;true;31/3/2016 15:15;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013622;Closed;false;0;0;2;true;31/3/2016 15:17;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 15:47;06/04/2016 15:59
INC0013623;Closed;false;1;0;7;true;31/3/2016 15:18;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:20;05/04/2016 16:59
INC0013624;Closed;false;1;0;10;false;31/3/2016 15:18;2 - Medium;2 - Medium;3 - Moderate;false;18/04/2016 11:21;18/04/2016 11:21
INC0013625;Closed;false;1;0;6;false;31/3/2016 15:18;2 - Medium;2 - Medium;3 - Moderate;false;11/04/2016 10:09;16/04/2016 10:10
INC0013626;Closed;false;1;0;3;true;31/3/2016 15:20;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 15:34;05/04/2016 15:59
INC0013627;Closed;false;1;0;5;true;31/3/2016 15:24;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:53;06/04/2016 08:59
INC0013628;Closed;false;0;0;2;true;31/3/2016 15:26;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:27;05/04/2016 16:59
INC0013629;Closed;false;0;0;1;true;31/3/2016 15:26;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013631;Closed;false;0;0;5;true;31/3/2016 15:29;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:13;05/04/2016 16:59
INC0013632;Closed;false;0;0;2;true;31/3/2016 15:29;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:30;05/04/2016 17:59
INC0013633;Closed;false;4;0;12;false;31/3/2016 15:29;2 - Medium;2 - Medium;3 - Moderate;false;14/04/2016 09:55;19/04/2016 10:07
INC0013634;Closed;false;0;0;3;true;31/3/2016 15:33;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 15:39;05/04/2016 15:59
INC0013635;Closed;false;0;0;1;true;31/3/2016 15:34;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 15:59
INC0013636;Closed;false;3;0;75;false;31/3/2016 15:34;2 - Medium;2 - Medium;3 - Moderate;false;11/10/2016 16:05;16/10/2016 17:07
INC0013637;Closed;false;1;0;12;false;31/3/2016 15:34;2 - Medium;2 - Medium;3 - Moderate;false;26/04/2016 13:59;01/05/2016 14:07
INC0013638;Closed;false;0;0;1;true;31/3/2016 15:34;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 16:59
INC0013640;Closed;false;0;0;6;false;31/3/2016 15:35;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 13:28;12/04/2016 13:59
INC0013641;Closed;false;0;0;10;false;31/3/2016 15:38;1 - High;1 - High;1 - Critical;false;05/04/2016 10:02;10/04/2016 10:59
INC0013642;Closed;false;0;0;3;true;31/3/2016 15:40;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 15:54;05/04/2016 15:59
INC0013643;Closed;false;1;0;13;false;31/3/2016 15:40;2 - Medium;2 - Medium;3 - Moderate;false;27/04/2016 17:33;02/05/2016 18:07
INC0013645;Closed;false;5;0;10;true;31/3/2016 15:41;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 11:48;09/04/2016 11:59
INC0013647;Closed;false;1;0;8;false;31/3/2016 15:43;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 13:37;12/04/2016 13:59
INC0013648;Closed;false;0;0;2;true;31/3/2016 15:46;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 15:55;05/04/2016 15:59
INC0013649;Closed;false;0;0;5;true;31/3/2016 15:47;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 11:30;06/04/2016 11:59
INC0013651;Closed;false;2;0;14;false;31/3/2016 15:50;2 - Medium;2 - Medium;3 - Moderate;false;12/04/2016 09:47;17/04/2016 10:07
INC0013652;Closed;false;0;0;3;true;31/3/2016 15:51;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:31;05/04/2016 16:59
INC0013655;Closed;false;0;0;6;false;31/3/2016 15:53;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 01:36;12/04/2016 01:59
INC0013656;Closed;false;1;0;3;true;31/3/2016 15:54;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:00;05/04/2016 16:59
INC0013657;Closed;false;0;0;4;true;31/3/2016 15:55;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:34;06/04/2016 08:59
INC0013658;Closed;false;3;0;14;true;31/3/2016 15:56;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 10:32;10/04/2016 10:59
INC0013659;Closed;false;0;0;1;true;31/3/2016 15:57;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 16:59
INC0013660;Closed;false;2;0;7;true;31/3/2016 15:59;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 16:46;09/04/2016 16:59
INC0013663;Closed;false;2;0;5;true;31/3/2016 16:05;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 16:27;06/04/2016 16:59
INC0013664;Closed;false;0;0;2;true;31/3/2016 16:10;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:23;05/04/2016 16:59
INC0013665;Closed;false;1;0;5;true;31/3/2016 16:11;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 16:19;09/04/2016 16:59
INC0013666;Closed;false;4;0;12;true;31/3/2016 16:12;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 16:01;10/04/2016 16:59
INC0013667;Closed;false;0;0;2;true;31/3/2016 16:14;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 11:56;06/04/2016 11:59
INC0013668;Closed;false;1;0;8;false;31/3/2016 16:17;2 - Medium;2 - Medium;3 - Moderate;false;12/04/2016 11:19;17/04/2016 12:07
INC0013669;Closed;false;0;0;4;false;31/3/2016 16:19;1 - High;1 - High;1 - Critical;false;01/04/2016 09:33;06/04/2016 09:59
INC0013670;Closed;false;0;0;5;true;31/3/2016 16:21;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 14:40;10/04/2016 14:59
INC0013673;Closed;false;1;0;5;true;31/3/2016 16:27;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 16:29;06/04/2016 16:59
INC0013674;Closed;false;0;0;1;false;31/3/2016 16:32;2 - Medium;2 - Medium;3 - Moderate;false;;23/05/2016 11:07
INC0013676;Closed;false;0;0;1;true;31/3/2016 16:36;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:41;05/04/2016 16:59
INC0013677;Closed;false;0;0;12;false;31/3/2016 16:39;2 - Medium;2 - Medium;3 - Moderate;false;25/04/2016 07:49;30/04/2016 08:07
INC0013678;Closed;false;2;0;12;true;31/3/2016 16:40;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 16:13;10/04/2016 16:59
INC0013679;Closed;false;1;0;6;true;31/3/2016 16:43;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 16:50;05/04/2016 16:59
INC0013680;Closed;false;2;0;4;true;31/3/2016 16:46;2 - Medium;2 - Medium;3 - Moderate;false;03/04/2016 23:48;08/04/2016 23:59
INC0013681;Closed;false;0;0;12;false;31/3/2016 16:47;2 - Medium;2 - Medium;3 - Moderate;false;25/04/2016 07:52;30/04/2016 08:07
INC0013682;Closed;false;1;0;5;true;31/3/2016 16:48;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 11:58;09/04/2016 11:59
INC0013683;Closed;false;9;0;17;false;31/3/2016 16:48;2 - Medium;2 - Medium;3 - Moderate;false;12/04/2016 11:08;17/04/2016 11:10
INC0013684;Closed;false;0;0;2;true;31/3/2016 16:50;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:34;05/04/2016 17:59
INC0013685;Closed;false;0;0;12;false;31/3/2016 16:50;2 - Medium;2 - Medium;3 - Moderate;false;26/04/2016 13:57;01/05/2016 14:07
INC0013686;Closed;false;0;0;2;true;31/3/2016 16:55;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:02;05/04/2016 17:59
INC0013687;Closed;false;1;0;8;false;31/3/2016 16:56;2 - Medium;2 - Medium;3 - Moderate;false;12/04/2016 11:38;17/04/2016 12:07
INC0013689;Closed;false;0;0;1;true;31/3/2016 16:57;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 18:59
INC0013690;Closed;false;0;0;4;true;31/3/2016 16:57;3 - Low;2 - Medium;4 - Low;false;01/04/2016 11:08;06/04/2016 11:59
INC0013691;Closed;false;0;0;6;true;31/3/2016 17:01;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 12:21;09/04/2016 12:59
INC0013692;Closed;false;0;0;2;true;31/3/2016 17:02;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:05;05/04/2016 17:59
INC0013693;Closed;false;8;0;19;false;31/3/2016 17:03;2 - Medium;2 - Medium;3 - Moderate;false;08/04/2016 09:45;13/04/2016 09:59
INC0013696;Closed;false;0;0;4;true;31/3/2016 17:05;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:11;05/04/2016 17:59
INC0013697;Closed;false;1;0;6;false;31/3/2016 17:08;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 12:46;12/04/2016 12:59
INC0013698;Closed;false;0;0;2;true;31/3/2016 17:12;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:24;05/04/2016 17:59
INC0013702;Closed;false;1;0;32;false;31/3/2016 17:16;2 - Medium;2 - Medium;3 - Moderate;false;16/06/2016 11:24;21/06/2016 12:00
INC0013704;Closed;false;0;0;1;true;31/3/2016 17:17;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 17:59
INC0013706;Closed;false;0;0;1;true;31/3/2016 17:19;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 18:59
INC0013712;Closed;false;0;0;1;true;31/3/2016 17:25;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 18:59
INC0013714;Closed;false;0;0;2;true;31/3/2016 17:29;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 17:44;05/04/2016 17:59
INC0013718;Closed;false;2;0;6;true;31/3/2016 17:40;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 09:26;06/04/2016 09:59
INC0013719;Closed;false;1;0;7;true;31/3/2016 17:49;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 16:42;10/04/2016 16:59
INC0013721;Closed;false;0;0;1;true;31/3/2016 17:59;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 18:59
INC0013722;Closed;false;2;0;10;false;31/3/2016 18:10;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 12:28;12/04/2016 12:59
INC0013723;Closed;false;1;0;3;true;31/3/2016 18:21;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 20:08;05/04/2016 20:59
INC0013724;Closed;false;0;0;1;true;31/3/2016 18:21;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 19:59
INC0013725;Closed;false;0;0;1;true;31/3/2016 18:27;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 18:59
INC0013726;Closed;false;1;0;5;false;31/3/2016 18:31;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 13:58;12/04/2016 13:59
INC0013727;Closed;false;1;0;8;true;31/3/2016 18:36;2 - Medium;2 - Medium;3 - Moderate;false;06/04/2016 12:16;11/04/2016 12:59
INC0013728;Closed;false;2;0;10;false;31/3/2016 18:44;2 - Medium;2 - Medium;3 - Moderate;false;19/04/2016 15:09;24/04/2016 15:10
INC0013729;Closed;false;0;0;1;true;31/3/2016 19:00;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 19:59
INC0013730;Closed;false;1;0;10;true;31/3/2016 19:04;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 10:52;09/04/2016 10:59
INC0013731;Closed;false;0;0;5;true;31/3/2016 19:16;2 - Medium;2 - Medium;3 - Moderate;false;06/04/2016 09:37;11/04/2016 09:59
INC0013732;Closed;false;0;0;5;true;31/3/2016 19:18;2 - Medium;2 - Medium;3 - Moderate;false;06/04/2016 09:39;11/04/2016 09:59
INC0013733;Closed;false;0;0;1;true;31/3/2016 19:34;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 19:59
INC0013734;Closed;false;0;0;1;true;31/3/2016 19:34;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 19:59
INC0013737;Closed;false;0;0;3;true;31/3/2016 19:52;2 - Medium;2 - Medium;3 - Moderate;false;31/03/2016 20:35;05/04/2016 20:59
INC0013738;Closed;false;3;0;10;false;31/3/2016 20:57;2 - Medium;2 - Medium;3 - Moderate;false;11/04/2016 17:35;16/04/2016 18:07
INC0013739;Closed;false;0;0;1;true;31/3/2016 21:08;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 21:59
INC0013740;Closed;false;0;0;3;true;31/3/2016 21:11;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 15:41;09/04/2016 15:59
INC0013741;Closed;false;1;0;14;false;31/3/2016 21:17;2 - Medium;2 - Medium;3 - Moderate;false;15/04/2016 16:11;20/04/2016 17:07
INC0013742;Closed;false;1;0;4;true;31/3/2016 21:33;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 11:59;06/04/2016 12:59
INC0013743;Closed;false;0;0;1;true;31/3/2016 21:39;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 21:59
INC0013744;Closed;false;0;0;3;true;31/3/2016 21:42;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 12:00;06/04/2016 12:59
INC0013745;Closed;false;0;0;1;true;31/3/2016 21:44;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 21:59
INC0013748;Closed;false;1;0;4;true;31/3/2016 22:33;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 16:11;09/04/2016 16:59
INC0013749;Closed;false;0;0;1;true;31/3/2016 22:45;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 22:59
INC0013751;Closed;false;0;0;3;true;31/3/2016 23:29;3 - Low;2 - Medium;4 - Low;false;01/04/2016 00:40;06/04/2016 00:59
INC0013752;Closed;false;0;0;1;true;31/3/2016 23:47;2 - Medium;2 - Medium;3 - Moderate;false;;05/04/2016 23:59
INC0013753;Closed;false;1;0;7;true;31/3/2016 23:53;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 12:31;09/04/2016 12:59
INC0013755;Closed;false;0;0;2;true;1/4/2016 00:01;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 01:24;06/04/2016 01:59
INC0013756;Closed;false;0;0;3;true;1/4/2016 00:15;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 00:48;06/04/2016 00:59
INC0013757;Closed;false;0;0;4;true;1/4/2016 00:19;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 03:21;10/04/2016 03:59
INC0013758;Closed;false;1;0;2;true;1/4/2016 00:28;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 00:33;06/04/2016 00:59
INC0013760;Closed;false;0;0;2;true;1/4/2016 00:30;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 01:11;06/04/2016 01:59
INC0013761;Closed;false;1;0;3;false;1/4/2016 00:36;2 - Medium;1 - High;2 - High;false;01/04/2016 01:42;06/04/2016 01:59
INC0013763;Closed;false;0;0;3;true;1/4/2016 00:45;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 02:19;06/04/2016 02:59
INC0013765;Closed;false;0;0;2;true;1/4/2016 00:47;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 01:00;06/04/2016 01:59
INC0013766;Closed;false;0;0;3;true;1/4/2016 00:55;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 01:12;06/04/2016 01:59
INC0013768;Closed;false;0;0;1;true;1/4/2016 01:11;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 01:59
INC0013769;Closed;false;0;0;3;true;1/4/2016 01:12;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 01:25;06/04/2016 01:59
INC0013770;Closed;false;0;0;3;true;1/4/2016 01:19;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 01:46;06/04/2016 01:59
INC0013771;Closed;false;0;0;5;false;1/4/2016 01:28;2 - Medium;2 - Medium;3 - Moderate;false;12/04/2016 15:42;17/04/2016 16:07
INC0013773;Closed;false;1;0;3;true;1/4/2016 02:07;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 10:35;06/04/2016 10:59
INC0013774;Closed;false;0;0;4;true;1/4/2016 02:12;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:47;06/04/2016 08:59
INC0013775;Closed;false;0;0;1;true;1/4/2016 03:18;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 03:59
INC0013776;Closed;false;2;0;10;false;1/4/2016 03:57;1 - High;1 - High;1 - Critical;false;01/04/2016 16:24;06/04/2016 16:59
INC0013779;Closed;false;0;0;2;true;1/4/2016 05:10;2 - Medium;2 - Medium;3 - Moderate;true;01/04/2016 08:28;06/04/2016 08:59
INC0013780;Closed;false;0;0;6;true;1/4/2016 06:11;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 07:49;06/04/2016 07:59
INC0013781;Closed;false;0;0;1;true;1/4/2016 06:32;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 06:59
INC0013782;Closed;false;1;0;4;true;1/4/2016 06:43;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 15:59;10/04/2016 16:59
INC0013783;Closed;false;0;0;1;true;1/4/2016 06:44;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 06:59
INC0013784;Closed;false;1;0;6;true;1/4/2016 06:56;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 10:48;06/04/2016 10:59
INC0013785;Closed;false;0;0;3;true;1/4/2016 06:57;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 06:58;06/04/2016 06:59
INC0013786;Closed;false;0;0;3;true;1/4/2016 06:58;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 06:59;06/04/2016 07:59
INC0013787;Closed;false;0;0;3;true;1/4/2016 07:01;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 07:02;06/04/2016 07:59
INC0013788;Closed;false;0;0;3;true;1/4/2016 07:02;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 07:42;06/04/2016 07:59
INC0013789;Closed;false;0;0;2;true;1/4/2016 07:04;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 07:05;06/04/2016 07:59
INC0013790;Closed;false;0;0;1;true;1/4/2016 07:13;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 07:59
INC0013791;Closed;false;0;0;5;true;1/4/2016 07:19;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:52;01/04/2016 10:42
INC0013792;Closed;false;2;0;11;false;1/4/2016 07:22;2 - Medium;2 - Medium;3 - Moderate;false;08/04/2016 09:37;13/04/2016 09:59
INC0013793;Closed;false;0;0;3;true;1/4/2016 07:23;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 07:25;06/04/2016 07:59
INC0013794;Closed;false;0;0;5;true;1/4/2016 07:27;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 09:26;01/04/2016 10:42
INC0013795;Closed;false;2;0;7;false;1/4/2016 07:28;2 - Medium;2 - Medium;3 - Moderate;false;07/04/2016 10:16;12/04/2016 10:59
INC0013796;Closed;false;1;0;7;false;1/4/2016 07:28;2 - Medium;2 - Medium;3 - Moderate;false;11/04/2016 16:19;16/04/2016 17:07
INC0013797;Closed;false;0;0;10;false;1/4/2016 07:31;2 - Medium;2 - Medium;3 - Moderate;false;18/04/2016 09:46;23/04/2016 10:07
INC0013798;Closed;false;1;0;5;true;1/4/2016 07:39;2 - Medium;2 - Medium;3 - Moderate;false;05/04/2016 11:25;10/04/2016 11:59
INC0013799;Closed;false;0;0;4;true;1/4/2016 07:41;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 10:48;06/04/2016 10:59
INC0013800;Closed;false;0;0;3;true;1/4/2016 07:43;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 07:51;06/04/2016 07:59
INC0013801;Closed;false;1;0;4;true;1/4/2016 07:48;2 - Medium;2 - Medium;3 - Moderate;false;04/04/2016 16:06;09/04/2016 16:59
INC0013803;Closed;false;1;0;6;true;1/4/2016 07:52;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 13:13;06/04/2016 13:59
INC0013804;Closed;false;0;0;3;true;1/4/2016 08:00;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:13;06/04/2016 08:59
INC0013806;Closed;false;0;0;1;true;1/4/2016 08:02;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 08:59
INC0013807;Closed;false;0;0;2;true;1/4/2016 08:04;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:05;06/04/2016 08:59
INC0013808;Closed;false;0;0;3;true;1/4/2016 08:07;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:58;06/04/2016 08:59
INC0013809;Closed;false;0;0;2;true;1/4/2016 08:09;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:13;06/04/2016 08:59
INC0013810;Closed;false;0;0;1;true;1/4/2016 08:11;2 - Medium;2 - Medium;3 - Moderate;false;;06/04/2016 08:59
INC0013811;Closed;false;0;0;2;true;1/4/2016 08:12;2 - Medium;2 - Medium;3 - Moderate;false;01/04/2016 08:17;06/04/2016 08:59
