number;incident_state;active;reassignment_count;reopen_count;sys_mod_count;made_sla;opened_at;impact;urgency;priority;knowledge;resolved_at;closed_at
INC0011617;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011619;Closed;false;2;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011620;Closed;false;0;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-01
INC0011621;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011622;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011623;Closed;false;1;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011624;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011625;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011626;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011627;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011628;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011629;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011630;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011632;Closed;false;2;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011633;Closed;false;1;0;12;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011634;Closed;false;1;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011635;Closed;false;2;0;11;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011636;Closed;false;1;0;25;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-06-01;2016-06-06
INC0011637;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011639;Closed;false;2;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011640;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011641;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011642;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011643;Closed;false;0;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011644;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011647;Closed;false;4;0;14;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-14;2016-04-19
INC0011648;Closed;false;4;0;17;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011649;Closed;false;1;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011650;Closed;false;2;0;9;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011651;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011652;Closed;false;4;0;14;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011654;Closed;false;1;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011655;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011656;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011657;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011658;Closed;false;1;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011659;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011660;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011662;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011663;Closed;false;1;0;12;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011664;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011665;Closed;false;20;0;31;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-15;2016-04-20
INC0011666;Closed;false;0;0;6;false;2016-03-28;1 - High;1 - High;1 - Critical;false;2016-04-01;2016-04-01
INC0011667;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011668;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011669;Closed;false;0;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011670;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011671;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011672;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011673;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011674;Closed;false;2;0;9;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011675;Closed;false;2;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011676;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011677;Closed;false;2;0;7;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011678;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011679;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011680;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011681;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011682;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011683;Closed;false;1;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011684;Closed;false;2;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011685;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011687;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011688;Closed;false;2;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011689;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011690;Closed;false;1;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0011691;Closed;false;1;0;6;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011692;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011693;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011694;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011695;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011697;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011698;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011699;Closed;false;4;0;24;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-19;2016-04-24
INC0011702;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011703;Closed;false;1;0;4;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011704;Closed;false;0;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011705;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011706;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011707;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011708;Closed;false;2;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011709;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011710;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011711;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011712;Closed;false;2;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011713;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011714;Closed;false;1;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011715;Closed;false;2;0;6;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011716;Closed;false;1;0;13;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011717;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011718;Closed;false;1;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011719;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011722;Closed;false;1;0;8;true;2016-03-28;3 - Low;3 - Low;4 - Low;false;2016-03-30;2016-04-04
INC0011723;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011724;Closed;false;5;0;8;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011725;Closed;false;1;0;6;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011726;Closed;false;2;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011727;Closed;false;2;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011728;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011729;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011730;Closed;false;1;1;12;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011731;Closed;false;1;0;11;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-08;2016-04-13
INC0011732;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011733;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011734;Closed;false;2;0;8;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011736;Closed;false;0;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011737;Closed;false;1;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011738;Closed;false;3;0;9;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011739;Closed;false;1;0;12;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0011740;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011741;Closed;false;2;0;12;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011743;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011744;Closed;false;3;0;26;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-05-24;2016-05-29
INC0011745;Closed;false;0;0;2;true;2016-03-28;3 - Low;2 - Medium;4 - Low;false;2016-03-28;2016-04-02
INC0011746;Closed;false;2;0;6;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011747;Closed;false;3;0;8;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011748;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011749;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011750;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011752;Closed;false;1;0;8;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011753;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011755;Closed;false;2;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-19;2016-04-24
INC0011756;Closed;false;2;0;5;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011757;Closed;false;2;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-15;2016-04-20
INC0011758;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011759;Closed;false;1;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011760;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011762;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011763;Closed;false;2;0;18;false;2016-03-28;3 - Low;3 - Low;4 - Low;false;2016-04-19;2016-04-24
INC0011764;Closed;false;5;0;15;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011766;Closed;false;1;0;9;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011767;Closed;false;0;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011768;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011770;Closed;false;1;0;5;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011771;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011774;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011775;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011776;Closed;false;5;1;41;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-06-22;2016-06-27
INC0011777;Closed;false;2;1;14;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-11;2016-04-16
INC0011778;Closed;false;0;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011779;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011780;Closed;false;1;0;6;true;2016-03-28;3 - Low;3 - Low;4 - Low;false;2016-04-01;2016-04-06
INC0011781;Closed;false;1;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011782;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011783;Closed;false;2;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011784;Closed;false;3;0;14;false;2016-03-28;3 - Low;3 - Low;4 - Low;false;2016-04-19;2016-04-24
INC0011785;Closed;false;0;0;8;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011787;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011788;Closed;false;0;0;5;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011790;Closed;false;2;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011791;Closed;false;3;0;12;false;2016-03-28;1 - High;1 - High;1 - Critical;false;2016-03-30;2016-04-04
INC0011792;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011794;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011795;Closed;false;2;0;5;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-04;2016-04-09
INC0011796;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011797;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011798;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011799;Closed;false;1;0;8;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
INC0011800;Closed;false;2;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;true;2016-04-01;2016-04-06
INC0011801;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011802;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011804;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011805;Closed;false;1;0;6;false;2016-03-28;1 - High;1 - High;1 - Critical;false;2016-03-28;2016-04-02
INC0011806;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011808;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011809;Closed;false;1;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011810;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011812;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011813;Closed;false;5;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011814;Closed;false;0;0;3;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011816;Closed;false;1;0;10;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011817;Closed;false;0;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011818;Closed;false;3;0;8;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011819;Closed;false;1;0;6;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011822;Closed;false;0;0;60;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-09-19;2016-09-24
INC0011823;Closed;false;0;0;5;false;2016-03-28;1 - High;1 - High;1 - Critical;false;2016-03-28;2016-04-02
INC0011825;Closed;false;3;0;12;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011826;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011827;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011828;Closed;false;0;0;5;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011829;Closed;false;6;0;17;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-18;2016-04-23
INC0011830;Closed;false;1;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011831;Closed;false;0;0;54;false;2016-03-28;2 - Medium;1 - High;2 - High;false;2016-08-30;2016-09-04
INC0011833;Closed;false;1;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011834;Closed;false;3;0;13;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-18;2016-04-23
INC0011835;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011836;Closed;false;0;0;6;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-12;2016-04-17
INC0011838;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011839;Closed;false;1;0;7;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011840;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011841;Closed;false;0;0;49;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-08-10;2016-08-15
INC0011842;Closed;false;0;0;10;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-14;2016-04-19
INC0011843;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011844;Closed;false;3;0;18;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-29;2016-05-04
INC0011845;Closed;false;1;0;13;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-25;2016-04-30
INC0011846;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011848;Closed;false;0;1;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-03
INC0011851;Closed;false;3;0;13;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-18;2016-04-23
INC0011852;Closed;false;2;0;8;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011853;Closed;false;1;0;9;true;2016-03-28;3 - Low;3 - Low;4 - Low;false;2016-04-01;2016-04-06
INC0011854;Closed;false;0;0;9;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-06;2016-04-11
INC0011855;Closed;false;1;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011856;Closed;false;1;0;7;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-01;2016-04-06
INC0011857;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011858;Closed;false;5;0;10;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011859;Closed;false;2;0;6;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-07;2016-04-12
INC0011861;Closed;false;10;0;34;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-05-03;2016-05-08
INC0011864;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011865;Closed;false;0;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-28;2016-04-02
INC0011866;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011867;Closed;false;3;0;7;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-31;2016-04-05
INC0011868;Closed;false;5;0;17;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-25;2016-04-30
INC0011870;Closed;false;0;0;1;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;;2016-04-02
INC0011871;Closed;false;2;0;5;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011873;Closed;false;0;0;2;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-28;2016-04-02
INC0011874;Closed;false;1;0;4;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-30;2016-04-04
INC0011875;Closed;false;3;0;8;true;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-03-29;2016-04-03
INC0011876;Closed;false;2;0;8;false;2016-03-28;2 - Medium;2 - Medium;3 - Moderate;false;2016-04-05;2016-04-10
